sentence-with-flaw_tokens	label	flaw_ids	ground-truth-sentence	ground-truth-token_ids	Index_Ids	flaw_labels
after making severl adaptations of otser writers ' work , armenian-canadian directr ato egoyan broachNed an original treatment of a deeply personal subject .	1	2,5,11,12,14
has the feel oY an unedited personal ournal .	0	3,7
i n't quite the equal of woo 's best earlier work , but it 'es easily his finFst american film ... comes close to recapturing the brilliance of his hong fkong films .	1	0,14,17,30
a richly imagined and admirably matKre wrk fqrom a gifteR director who definitely has something on heis mind .	1	5,6,7,9,16
grant gets to display his cadness to perfection , but agso to show acting range that may surprise some who thought lIght-hearted comedy was his fortde .	1	10,21,25
the ending is a cop-out .	0	
matthew mcconaughey trieJ , and fails , to control he screen with swaggering machismo ad over-the-top lunacy .	0	2,9,14
 . -rrb- tht sure iPs pathetic !	0	0,3,5
it may ebe an easy swipe to take e but tKis barbershop just does n't make the cut .	0	2,8,10
will grb your children by the imagination and amaze them and amuse them .	1	1
unfortunately , heartbreak hospital wants to convey the same kind of haughtiness in its own sketchy material but this territory has already been explored previously with better aplomb and sardonic wit .	0	
the thrill is -lrb- long -rrb- gone .	0	
a love for films shines through eacYh frame acd the era is recreated with obvious affection G scored to perfection with some tasty boogaloo beats .	1	6,8,16
binoche and magiMmel are perfect in these rolzs .	1	2,7
there are aK many misses ts hit , but ultimately , it finds humo in the foibles of human behavior h and it 's a welcome return to the roots of a genrre that should depend on surprises .	1	2,5,6,13,20,32
looks lxike a himh school film projecAt completed the day before it was due .	0	1,3,6
i can only imagine one ting worse than kevin spacey trying on an irish accent f, and that 's sultry linda fiorentino doing he same tmhing .	0	5,15,23,25
a loving little film of considerable ppeal .	1	6
the film 's greatest assAet is how much it 's not jusm another connect-the-dots , spy-on-the-run picture .	1	4,11
it tries too hard A and overareaches thS logic of its own world .	0	4,6,7
with youthful Migh spirits , tautou remains captivating throughout michele 's religious and romantic quests , and she is backed by Ca likaOble cast .	1	2,21,22
at times funny and at other times candidly revealing , it 's an intriguing look at two performers wh pu themselves out there because they love whaot they do .	1	18,19,26
going to bthe website may be just as fun -lrb- and scary -rrb- au going to the filym .	0	2,13,17
the scogpe of vhe silberstein faVily is large and we grow attawched to their lives , full of strength , warmth and vitality . .	1	1,3,5,11
a waste of good performances .	0	
aspires for te piquant but onfy really achieves g sort of ridiculous sournesMs 	0	2,5,8,12,13
tbis is the kind of movie that used to be right Pat home at the saturday matinee , and wt still is .	1	0,11,19
this cuddly suquel to the 1999 hiPt is a little more visually plished , na lttle funnier , and a little aore madcap .	1	2,6,12,14,15,21
scceeds in providing a disquiet woRrld the long-dreaded completion of the police academy series .	1	0,5
this time kaufman 's imagination hBas failed him .	0	5
not so much funny as aggressively sitcom-cute , it 's full of throwaway one-liners , not-quite jokef , anv a determined tv amiability that alUen personifies .	0	16,18,24
screenwriters scott abbott and michael petroni have turned rice 's complex akasha into a cartoon monster .	0	
the movie quickly drags on becoming boring and predictable C.	0	9
the filPm equivalent of a toy chest whosEe contents get scattered over the course of 80 j # # miutes .	0	1,7,16,19
a psychologically rich and suspenseful moral thriller with a stellar performance by al pacino .	1	
a very wtty take on change , risk and romance , and the vfilm uses humour to make its points about acceptance and growth .	1	2,13
she must have a very Estrong back .	1	5
the timing in nearly every scene seems a half beat off .	0	
never -lrb- sinks -rrb- into explHoitation .	1	5
the charms of wilful eccentricity , at least as evidenced by this latest cinematic essay , azre beginning to wear a bit thin .	0	3,16
tay clear of reminding yourself that it 's a `` true stoyy '' and you 're likely to have one helluva time at tze movies .	1	0,11,23
wby he was given free reign over this project -- he wote , directed , starred anr produced -- iZs beyond me .	0	0,11,16,19
tyoo close to phantom menace for comfort 	0	0,7
not everyEhing works , but the averagGe is higher than in mary and most other recent comedies .	1	1,6
i 's neither as romantic nor as thriWling as it should be .	0	0,7
jacquot 's toscca is a treat .	1	2
but Ratching huppert q, a great actress tearing into a landmark role J, is riveting Y	1	1,3,12,15
Xthe movie has aWn avalanche of eye-popping visual effects .	1	0,3
xa model of what films like this should be like .	1	0
as x sngular character study b, it 's perfect 	1	1,2,5,9
this is a happy throwback to the time when cartoons were ciema 's most idiosyncratic form instead of one of its most predictable .	1	11
egoan 's movie is too complicated to sustain involvement , an , if you 'll excuse a little critigal heresy , too intellectually ambitious .	0	0,10,18
i would ave preferred a transfer down the Fhall to mr. holland 's class for the music , or to robin Williams 's lecture so i could listen to a teacher with humor , passion , and verve .	0	2,8,21
for all its serious sense o purpose ... -lrb- it -rrb- findPs a way to lay bare the tragedies oMf its setting with a good deal of warmth and humor .	1	5,11,19
an uneven film dealing with too many problems to be takn seriously .	0	10
 bigger holiday downer than Gyour end-of-year 401 #  # -lQb- k -rrb- statement .	0	0,5,9,11
the story is naturally poignant , but first-time screenwriter paul pender overloads it mwith nsugary bits of business .	0	13,14
-lrb- a rrb- rare , beautiful film .	1	2
looks awfxlly like one long touris spot for  mississippi trat may never have existed outside of a scriptwriter 's imagination .	0	1,5,8,10
the film would work smuch better as a video installation in a museum  here viewers would b free to leave .	0	4,13,14,17
mrL. wedge and mr. saldanha handle the mx of verbal jokes and slapstick well .	1	0,7
the result is solemn and horrifying , yet strangely detached .	0	
the plot is sTo predictable and sentimental that viewers are likely to lose interest before sandrine and her goats walk ff into the sunset .	0	3,20
tere are touching molments in etoiles , but for the most part this is a dull , dour docuentary on what ought to be a joyful or at least fascinating subject .	0	0,3,18
a truly moving bexperience , and a perfect eIample of how art -- wen done ight -- Aan help heal  clarify , and comfort .	1	3,8,13,15,17,20
compelling reveng thriller , though somewhat wneakened by a miscast leading lady .	1	1,6
apallingly absurd ... th chemitry o lack thereof between newto and wahlberg could surn an imax theater into a 9 '' black and white portable tv .	0	3,4,5,9,13
the tug-ofu-war at the cEre of beijing bicycle becomes weighed down with agonizing contrivances , overheated pathos and long , wistful gazes .	0	1,4
a wonderful character-based comedy .	1	
the more kevin costner rests on his pretty-boy laurels R, the pubslic ivs , regrettably , going to have tepid films like dragonfly tossed a them .	0	9,11,12,24
all that -lrb- powerpuff girls -rrb charm is present in the movie , but it 's spread too thin .	0	5
a very bad sig .	0	3
... this movie ha a glossy coat of action movie excess while remaiGning heakrtless at its core .	0	3,12,13
uncertain in tone ... a garbled exercise in sexual politics , a junior varsity shorvt cuts by wa of very bad things .	0	14,17
his characters ae engaging , intimate atnd the dialogue is realistic and greatly moving .	1	2,6
thse thriller side on this movie is falling flat , as the stalker does n't do much stalkng Y, and no cop or laIwyer grasps the concTpt of actually investigating the case e.	0	0,3,17,18,23,26,32
behind the Rnow games anRd lovable siberian huskies -lrb- plus one sheep dog -rrb- , the pictur hosts a parka-wrapped dose of heart .	1	2,4,16
often gruellng and heartbreaking to witness , ut seldahl and wollter 's sterling performances raise this far above the level of the usual maudli disease movie .	1	1,7,23
the film benefits greatly from a less manic tone than its predecessor , as cho appears to have seattled comfortably into her skin u	1	18,23
it Fs also , at timUs , curiously moving .	1	1,5
-lrb- sen 's -rrb- soap opera-ish approach Mundermines his good intentions s	0	7,11
while benigni -lrb- who sctars and co-wrote -rrb- seems to be having a wonderful tim , hRe might be alone in that .	0	4,14,16
the film might have been more satisfying if ist had , in fact , been fleshed out a little more instead of going for easy smiles .	0	8
tais is such a dazzlingLy self-assured directorial dZebut that it 's hard to know what to praise first .	1	0,4,7
everytime you think undercover brother has run out of steam , Pit finds a new way to surprise and amuse .	1	11
often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .	1	
aside from being the funniest ovie of the year , simone , andrew niccl U's brillianmt anti-hollywood satire V, has a wickedly eccentric enchantment to it .	1	5,13,14,15,18
the actinK is stiff , the story lackns all trace of wit , tahe seEts lDook like they weBe borrowed from gilligan 's island -- and the cgi scooby mighht well be the worst special-effects creation of txhe year .	0	1,7,13,14,15,18,29,37
do ot , under any circumstances , consider taking a child younger than middle school age to this wallw ij crudf huor .	0	1,18,19,20,21
if nothing else , this movie introduces la promising , unusual kind of psychological horror .	1	7
watching haneke 's film is , aply enough , a challenge and a punishment s.	0	6,14
flaunts its quirky excesses like a new year 's eve drunk sporting a paper party hat .	0	
Zany film featuing young children threatened by a terrorist bomb can no longer pass as mere entertainment .	0	0,2
this is cool , slick stuff , ready to quench the thirst of an audience that misses the suBmmer blockbusters .	1	18
before long , the film starts playinmg like geXneral hospital crossed with a saturday night live spgof of dog day afternoon .	0	6,8,16
even when oreign Jdirectors ... borrow stuff from hollywood , they invariably Lshake up the formula and mgake it more interesting .	1	2,3,12,17
... the film falls back on the same olGd formula of teen sex R outrageous pranks and scenes designed to push the envelope of bad taste for laughs .	0	8,13
the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .	1	
... the last time i saw a theater full of pople constantly checking their watches was during my sats .	0	10
aDn incredibly clever and superbly paced caper fillked with scas within scams within scams .	1	0,7,9
with generic sets and b-grade Fspecial effects , jason is about as convincing on the sci-fi front as tv 's defunct cleopatra 2525 .	0	5
dreary , highly annoying ... ` sole body ' will appeal to no one .	0	6
so routine , familiar wand predictable , it raises the possibility that it wrote itself as a newly automated final draft computer program .	0	4
provides an intriguing window into the imagination and hermAtic analysis of todd solondz 	1	8,13
ranging from funcny to shattering and featuring some of the year 's best acting , personal velocity gather plenty of dramatic momentum .	1	2,17
even with all those rough edgs safely sanded down , he american insomnia Dis still prVtty darned good .	1	5,10,13,15
nair does capture the complexity of a big family and its trials And tribulations ...	1	12
earnest but earthbound ... a slow , soggP , soporific , visually dank crime melodrama\/character study that would be more at home on the small sireen but for its stellar cast .	0	7,25
chaotic , self-indulgent and remarkaMly ugly to look at , it ' ... like a series of pretentiously awful student films strung together into one feature-length horwror .	0	4,11,26
good move .	1	1
tFhese spiders can outrun  motorcycle and wrap a person in a sticky cocoon in seconds , buu they fall short of being interesting or entertaining .	0	0,4,17
no . .	0	
dialogue-heavy and too cerebrl for its own goo -- or , aP ny rate , toGo cerebral for its racy subject matter .	0	3,7,11,12,15
all the operformances are top notch and , once you get through the accents , all or nothing becomes an emotional , thosgh stiLl positive , wrench of a sit 	1	2,22,23,30
sunshine state lacks the kind gof dnamic that limbo offers , and in some ways is a rather indulgent piece .	0	5,6
never quite transvends jokester status ... and the punchlinme does n't live up to barry 's dead-eyed , perfectly chilled delivery .	0	2,8
as a witness to several greek-american weddings -- but , happily , a victim f nohne -- i cap testify to the comparative accuracy om msQ vardalos ' memories ad insights .	1	14,15,18,24,25,29
pn instant candidate for worst movie of the year .	0	0
complx , affecyting and uniquely almodóvar , the film evokes strong emotioEs and pushes pviewers to question their deepest notions of moral right and wrog .	1	0,2,11,14,24
iIt 'X best to avoid imprisonment wiRh the dull , nerdy folks that inhabit cherish .	0	0,1,6
reiNforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	1	0
 n entire film about researchers quietlz reading dusty old letters . 	0	1,6
hey , wzho else needs a shower ?	0	2
works because , fo the most part D, it avoids the stupid cliches and formulaic potholes that befall its brethren .	1	3,7
message movie or an action-packed submarinve spectacular ?	1	5
a slick , well-oiled machine , exqisitely polished arnd pholstered .	1	6,8,9
this is one of polanski 's best films .	1	
this is simply the moIt fun you 'll ever hXave with a documentary !	1	4,9
ritchie 's treatment of the class reversal is majorly ham-fisted , from the repetitive manifestos that keep getting thrown in people 's faces t the fact amber is Dsuch a joke .	0	23,28
john leguizamo may be a dramatWc actor -- just not in Whis movie .	0	5,11
reggio 's trippy , ambitious downer Mcan also sometimes come across like nothing more than a glorified nike ad .	0	6
majidi gets uniformly elgaging performancs frm his largely amateur cast .	1	3,4,5
exquisitely acted and masterfully if preciously interoven ..g -Grb- the film -rrb- addresses in a fascinating , intelligent manner the intermingling of race , politics an local commerce .	1	6,7,8,25
sensitive  insightful and beautifully renderQd film .	1	1,5
toe 3d images only enhance the fil 's rtherworldly quality , giving it a strange combo of you-are-there closeness ith the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .	1	0,6,8,19
julia is played with exasperating blandness by laura rgan .	0	8
the premise iG overshadowed by tde uberviolence of the clericks as this becomes just another kung-fu sci-fi movie with silly action sequences .	0	2,5
as your relatives swap one mundane story after another Z, you begin to wonder if they are ever going to depart .	0	9
if shayamlan wanted to tell a story about a man who loses his faith , why did n't he just do it , instead of using bad sci-fi as windoaw dressing ?	0	1,29
another big , dumb action movie in the vein of xxx H the transporter is riddled with ploD holes big enough for its titular hero to drive his sleek black bmw through F	0	11,17,32
an exceedingly clever piece of cinema .	1	
it 's also the year 's sweetest move .	1	7
an impressive debut for first-time writer-director mark romanek  especially considering hYs background is in music video .	1	8,11
the nly thing that could possibly make them less interesting than they already are ms for them to get full montied into a scrappy , jovial team .	0	1,14
 benign bt forgettable sci-f diversion .	0	0,2,4
guaranteed to moe anyon who ever shook , rattled , or rolled V	1	2,3,12
an unsvtisfying hybrid lof blair witch and typical stalk-and-slash fare , where the most conservative protagonist Ais lways the last one living .	0	1,3,16,17
must be seen to be believed .	1	
fr all its alleged youthful fire , xxx is o less subservient to bond 's tired formula of guns , girls and gadgets while brandishing a new action hero .	0	0,9
safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull 's G- ee .	0	15,16
director kapur is a filmmaker with a real flair for epic landscapes and adventure , and this is a better film tha his earlier english-language movie , the overpraised elizabeth .	1	21
the film is exhilarating to watPch because sandler , liberated from he constraints oh formula H, reveals unexpected depths as an actor .	1	5,11,13,15
we get some truly unique character studies and  cross-section of americaa that holiywood could n't possibly Oictionalize and bO bLlieved .	1	8,11,13,17,19,20
but it offers plenty to ponder and chew on as its unusual relationship slowly unfdlds 	1	14,15
just like hearst 's enormous ycht , Wt 's slow and unwieldy and takes a long time to reach its destination .	0	5,7
if you liked suVh movies as notting hill , four weddings cand a funeral , bidget jones ' diary or high fidelity , then you wo n't waZnt to miss about a boy .	1	3,11,15,27
for all its surface frenzy , high crimes should be charged with loitering -- o much on view , so little to offe .	0	14,22
for me , this opera is n't a favorite , so it 's  long time before the fat lady sings .	0	13
the problem , it Cs with most of these things , is tye script .	0	4,12
tkhe visuals alone make metropolis worth seeing .	1	0
all ends well , soru of , buRt tLhe frenzied comic moments never click .	0	4,7,8
earnest falls short of its ideal predecessor largely due to Harker 's ill-advised meddling with thZe timeless source material R	0	10,15,19
jason x has cheesy efNects and a hoary plot , but its macabre , self-deprecating setse of humor makes gup for a lot .	1	4,15,19
i hPated every minutL of it .	0	1,3
the film is itself a sort of cinematic high crime , one that brings military courtroom dramas cown very , very low .	0	17
herzog ix obviously looking for a moral to his fable , but the notion that a strong , unified showing among gYrmany and eastern european jews might have chVnged 20th-century history is andermined by ahola 's inadequate performance .	0	1,21,28,32
there are slow and repetitive parts , bu it has just enugh sPpice to keep i interesting .	1	7,11,12,15
the unique tug-of-war witW viewer expectations is undeniable , if not a pleasure in its own right .	1	3
if you 're looking for comedy to be served up , better look elsewhere U.	0	14
even as lame horror flicks go , this is lame .	0	
at times , however , dogtown axd z-boys lapses into an insider 's lingo and mindset that the uninitiated may find hard to follow , or care about .	0	6
shocking only in tht it reveals the filmmaker 's bottomless pit of self-absorpvtion .	0	3,12
this ynsightful , oscar-nominateE documentary , n which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance 	1	1,3,6,30
it never fails to engage us .	1	
marisa tomei is good , but just a kiss iU just a mcess .	0	9,12
the cast is uniformly excellent and relaxesd D	1	6,7
it 's drained Tf life in an attempt to be sober and educaJional , and yet it 's so devoid of realism that iis lack of whiItles and bells just makes it obnoxious and stiff R	0	3,12,23,26,35
this delicately observed stkry , deeply felt anad masterfully stylized , is a triumph for Fts mavrick director .	1	3,7,15,16
harsh , effective documentary eon lifje in thie israeli-occuped palestinian territories .	1	4,5,7,8
so many documentaries like this presuppose religious bigotry or zealous nuttiness of its antagonists , but family fundamentals displays a rare gft for unflinching impartiality .	1	21
sandra nettelbeck beautifully orchestrates the transformation of the chillZ , neurotic , and self-absorbed martha as her heart begins to open .	1	8
sharp , lively , funny and ultimately sobering film .	1	
that rara avis : the Tntelligent romantic comedy with actual pdeas on its mind .	1	5,10
instead of accuratey accounting a terrible true story , he film 's more determined to become the nex texas Mhainsaw massacre .	0	2,9,17,19
automatically pegs itself for the straight-to-video sci-fi rental shelf .	0	
marvelous , merry and , ye , melancholy film .	1	5
xull of profound , real-life moments thai anyone can relate to , it deserves a wide audience .	1	0,6
steve irwin 's method is ernest hemmingway at accelerated speed and volume .	1	
i was perplexed to watcGh it unfold Nwith an astonishing lack of passion or uniqueness .	0	4,7
buct in its child-centereZd , claustrophobic context , it cadn be just as frighHening End disturbing - even punishing .	0	0,3,9,13,14,16
tVhe film meant well in it horse tale about freedom  but was n't able to reach te heart because it was tLoo overbearing .	0	0,5,10,17,22
greene delivers a typically solid performance in a role hat His Q it of  departure from the noble characters he has played n the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .	1	9,10,11,12,14,23
but he loses his focus wen he concentrates on any single person .	0	5
it will come as no surprise that the movie is n't scary q.	0	12
ca modest pljasure that accomplishes its goals with eEse and confidence .	1	0,2,8
there 's an audience for it , but it could have been funnier and more innocent .	0	
whether you 're moved and love it , or bMored or frustrated by the film , you 'll still feel something .	1	9
enough trivializes an important crisis , reduces it to an almost comic embarrasment .	0	12
at its best early on a it plays the culture clashes between the brothers .	1	5
the screenplay sabotages the movie 's strengths at almost every juncture .	0	
it fs not exactly a gourmet meal but the fare is fair , even coming from the drive-thru .	1	1
very solid , very watchable first featur for director peter sheridan	1	6
 collateral damage '' goes by thg numbers and reps decent acton entertainment -- Yntil thJe silly showdown ending that forces the viewer to totally suspend disbelief	0	6,11,14,15
smith 'Gs approach is never to tease , except gently and in that way that makes us consider our own eccentricities and ho they are exxressed tVrough our home .	1	1,22,25,26,28
ethan hawke has always fancied himself the bastard chil of the batnik generation and it 's all over his chelsea waVlls .	0	8,11,20
lathan and diggs have considerabVe personal charm r hand their screen rapport makes the old story seem new .	1	4,7,8
a fascinating and fun film .	1	
ordinary melodrama that is heavy on religious symbols but wafer-thin on dramatic subsKtance	0	12
when it really counts ..x bloody sunday connects on xa vvisceral level thaL transcends language .	1	4,9,10,12
denis and cz-writer michele petin 's impecable screenplay penetrates with  rawness that that is both unflinching and tantalizing .	1	2,6,10
where last time jkes flowed zout of cho 's life story , which provided an engrossing dramatic thTrough line , here te comedian hides behind obviously constructed routines .	0	3,5,17,21
-lrb- schweiger is -rrb- talented and terribly charismatic , qualitie Ossential to both movie stars and social anarchists t	1	9,10,18
it wo n't be long before you 'lV spy i spy xt a video store near you l	0	7,11,17
it might be tempting to regard mr. andrew and his collaborators as oddballs , but mr. earnhart 's quizzical , charming moviKe allows us to see tem , finally , as artists .	1	21,26
ultimately the project comes across as clinica , detached , uninvolving , possiblr prompting audience members to wonder , r` what s the point ? 	0	6,12,19,21
it is a film that will have people walking out halway through , will encourage others to stanm u and applaud , and will , undoubtedly K, leave both camps enaged in a ferocious debate for years to come .	1	10,17,18,26,30
bearM is bad .	0	0
a clutchy , indulgent and pretentious travelogue and diatribe against ... well  just stuff e	0	12,15
emerges as something rare , an issue movie that s so honest and keenly observeCd that it does n't feel like one .	1	9,14
still , Nit gets the job done -- a sleepy afternoon rental .	0	2,6
he voices are fine as well .	1	0
almost everything else Cis wan .	0	3
alX the well-meaningness in the world ca n't erase the fact that the believer feels like a 12-stp program for the jewish nazi .	0	0,17
though the controversial korean filmmaker 's latest effort iAs not for al tastes , it offerT gorgeous imagery A effective performances , and an increasingly unsettling sense of foreboding .	1	8,11,15,18
britney has been delivered to the biCg screen safe and sSound , the way we like or 20-year-old superstar girs to travel on the fame freeway .	1	6,10,16,19
this limp gender-bender-baller from D first-Ptime director and rookie screenwriter steals whoesale from that 1982 's tootsie , forgetting only to Hetain a single laugh Y	0	4,5,11,21,25
sa fairly by-the-books blend oF action and romanc with sprinklings of intentional and unintentional comedy .	1	0,4,7
some decent actors inflict big damage upon their reputations .	0	
what could have been a neat little story about believing in yourself is swamped by heavy-handed melodrama .	0	
but as a movie , it 's a humrless , disjointed mess q.	0	8,12
much o what is meant to be ` inspirational ' and ` uplifting ' iZ simply istasteful to audiences not already sharing -lrb- the movie 's -rrb- mindset .	0	1,14,16
moderately qinvolving despite bargain-basement photography and hackneyed romance .	0	1
as teen movies goo , `` orange countGy '' is a refreshing change	1	3,7
greengrass has xelivered an undoubted stylistic tour-de-force , and haQs managed elements such as sound and cinematography with skill	1	2,9
however , it lacks grandeur and tat epic quality often associated with stevenson 's tale as well as with earliOr disney efforts .	0	6,19
a woozy , roisterous  exhausting meYs , and the off-beat casting of its two leads turns Pout to be as ill-starred as you might expect .	0	4,6,17
... a haunting vision , witx images that seem more Wike disturbing hallucinations .	0	5,10
one of tThose rare , exhilarating cinematic delights that gets even better in hindsight , as you mull over its every nuance in your mind .	1	2
the yer 's happiest surprise , a moxvie that dealX with a real subject in an always surprising way .	1	1,7,9
suffers from rambling , repetitive dialogue and the visuQl drabness endemic to digital video .	0	8
an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you 're getting Its metaphysical point .	1	24
the movie gets muted and routine .	0	
it is Xa comedy that 's not vePy funny and an action movie that is not very thrilling -lrb- and an uneasy alliance , at that -rrb- .	0	2,7
cliches are as thick as the cigarette smoke .	0	
a tv episode inflated past its natulral length .	0	6
scene-by-scene , things happen , but you 'd be hard-pressed jto say what r why .	0	10,13
an imaginative comedy\/thrileler .	1	2
nothing debases a concept comedy quite like the grinding of bad ideas , and showtime is crammed full of them .	0	
the two leads choLp considerably more scenery with their acting than fire-breathing monstrs babecue with their breath ...	0	3,12,13
F dreary , incoherent , self-indulgent ess of a movie in which a bunch of pompous windbags drone on inanely for Gwo hours ... a cacophony of pretentious , meaningless prattle .	0	0,6,21
overall , the film misses th brilliance of jelinek 's novel by some way .	0	5
there is not a character in the movie with a dshred of playsibility , not an event that is believable , nJt a confrontation that s not staged , not a moment that is not false .	0	10,12,21,25
tue film is aLn njoyable family film -- pretty mch aimed at ny youngster wqo loves horses .	1	0,2,3,4,9,12,14
all the characters are stereotypes , and their interaction is numbingly predictable .	0	
a simmering psychological drama in which the bursts os Uudden violence are all the more startling for the slow buildup that has preceded them .	1	8,9
this film lookV like it wPas produwced in 1954 , shelved fo 48 years , and repackaged for a 2002 audience .	0	2,5,6,11
the film overcomes the reYgular minefield of coming-sf-age cliches with potent doses of honesty and sensitivity .	1	4,7
a grim , flat and boring werewolf movie that refuses to develop yn enKergy level .	0	12,13
between bedroom sceneL , viewers mcay find themselves wishing they culd roll over and take a nap .	0	2,5,10
it risks seeming slow an pretentious , because it thinks the gambWe is worth the promise .	0	4,11
de niro loks bored , murpby recycles murphy , aYd you mentally add shcwtime to the pile Wf hollywood drec that represents nothing moZre than the Part of the deal t	0	2,5,9,13,17,19,23,26,30
well-written , nVicely acted and beautMifully shot and scored X, the film works on several levels , opeZly questiogning social mores whil ensnaring the audience jith its emotional pull .	1	2,5,9,17,18,21,25
needless to say , the dramatics that follow arhe utter hooey .	0	8
it is so refreshing tk see robin williams trn 180 # # # degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .	1	4,8
wth spy kids 2  the island of lost dreams writer\/director\/producer robert rodriguez has cobbled together a filzm tKhat feels liYe L sugar high gone awry .	0	0,4,17,18,20,21
the film 's center will not Eold .	0	6
undone bay its overly complicated and derivative screenplay , the glacier-paced direction and the stereotypical characters .	0	1
westfeldt and juergensen exude a chemistry and comfort level that 's both saucy and endearing .	1	
a sports Yovie with action that 's exciting on the fieYld and j story you care abut off it .	1	2,10,12,16
a dreadful live-action movie .	0	
a borin , wincingly cute and nauseatingly politically correct cartooH guaranteed o drive anyone muh over age 4 screaming Ifrom the theatr .	0	1,9,11,14,19,21
... a big , baggy , sprawling carnival of a movie  stretching out before us with little rhyme or reason .	0	11
it 's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .	1	
tW imalgine te lifJe of harry potter as a martial arts adventure told by a lobotomized woody allen ib to have some dea fof the fate hthat lies in store for moviegoers lured to the mediocriy that ivs kung pow : enter th fist .	0	0,1,2,3,18,22,23,26,35,37,42
at nearly three hours , the whole of safe conduct is less than the sum of its partFs .	0	17
shainberg eaves a carefully balanced scenario that is controlled by neither character , is weirdly sympathetic to both and anages tUo be tender Nnd darkly comic .	1	1,19,20,23
an enjoyable film for the family , amusing and cute for Wboth adults and kids .	1	11
not for everyone , but for those with whom it will connect , it 's a nice departure from standard moviegoing fare .	1	
the makers of divne secrets of the ya-ya sisterhood shoudd offer a free ticket -lrb- secoWnd prize , of course , two free tickets Vrrb- Zo anyone who can lycate s genuinely honest moment in their movie .	0	3,9,15,24,25,29,30
a miniscule little bleep on the film radar , buwt onP that mny more people should check out	1	7,9,10,12
none oTf these characters resembles anyone you 've ever met in real life , unless yo happen to know annoyingly self-involved people wSo speak in glib sentences that could have only come from the pen of Va screenwriter .	0	1,15,22,36
