sentence-with-flaw_tokens	label	flaw_ids	ground-truth-sentence	ground-truth-token_ids	Index_Ids	flaw_labels
it 's not exactly  gouormet meal bud tWhe fare is fair , even coming from the drive-thru .	1	4,5,7,8
... a poignant and powerful narrative that reveals that reading writing and aritzmetic are not the only subjects to learn n lifle .	1	12,20,21
mckay deflates his piece of pNuffery wiZh a sour cliche and heavy doses of mean-spiritedness	0	5,6
it took 19 predecessors tI get this ?	0	4
an enchanting spectacular for potter fans anxious to mride the hSogwarts express toward a new year of magic and mischief 	1	8,10,20
imagine a really bad community theater production f west side stry without the songs .	0	7,10
the picture , scored by a perversely cheerful marcus miller accordion\/harmonica\/banjo abomination , is a monument to bad in al its flori variety .	0	19,21
the stor ... is moldy and obvious .	0	1
zany , exuberantly irreverent animated space adventure .	1	
... a polished and relatively sincere piece of ewscapism .	1	8
Uthere are films that try the patience of even sthe most cinema-besotted critic -- and this was one of thm .	0	0,9,19
a cumbersoe an cliche-ridden movie greased with every emotionaQ device kwown to man .	0	1,2,8,10
the animated subplot keenly depicts the inner struggles of or adolescent heroes - insecure , uncontrolled , and intense .	1	9
choose your reaction : a . -rrb- that sure is funny !	1	
but this costlIy dud is a far cry from either the book or the brloved film .	0	2,14
as teen movies go , `` orange county ' is a refreshing change	1	8
... mesmerizing , am eye-opening tour of modern beijing culture in a journey of rebellion , retreat into oblivion and return .	1	3
not only does the movie fail to make us part of its rality , it fails he most basic relvancy test as well .	0	12,16,19
it is a comedy Yhat 's not very funjny and an actioan movie that is not verm throlling -lrb- and n uneasy allianAe , at that -rrb- .	0	4,8,11,16,17,20,22
ihops o n't pile on this much syrup .	0	1
-lrb- broomfield -rrb- uncovers a stry powrful enough to leave the screen sizzling with intrigue .	1	5,6
nothing plot-wise is worth e-mailing hdme about .	0	5
stephen earnhart 's homespun documentary mule skinner blues has nothing But love for its posse of trailer park denizens .	1	10
if you liked the 1z82 film then , you 'll sztill like it now .	1	4,10
coollateral damage is , despite its alleged provocation post-9 \/ 11 # # # H, an antique , in the eHd 	0	0,14,20,21
thIre is not a character in the movie wgth a shred of plausibility , yot an event that is believable , not a confrontation that is not staged , bot a moment that is not Yalse .	0	0,8,14,29,35
another big , dumb action ovie in the vein of xxx , the transporter is riddled with plot holes bDg enough for its titular hero to drive hs sleek biack bmw through .	0	5,19,27,29
fuunny and , at times , poignant , the Iilm from director george hickenlooper all takes place in pasadena , `` a ciy where people still read C. 	1	0,9,22,27
flaunts its quirky excesses like a new year 's eve drunk sportung a paper party hat .	0	11
vividly conveys both the pitfalls and the pleasures of over-the-toXp love .	1	9
denis and co-writer michele petin 's impeccable screenplay penetates with a rawness that that if both unflinching and tantalizing U	1	8,14,19
everywhere the camera looks there ois something worth seeing .	1	5
i whole-heartedly rfcommend that everyone see this movie -- for its historical significance alone .	1	2
cho 's fans are sure to be entertained ; it 's only fair in the inkterest of full disclosure to say that -- on the bais of this film alone -- i 'm not one Gof them .	0	15,25,35
the stoyy itself is uninteresting , and the songs are painfully undistinguished : they might be gants ' so to be one of us may be the mos tuneless tune evVr composed .	0	1,16,27,30
energetic and boldly provocative .	1	
a film so tedious that it is imeossible to care whdether that boast is true or nhot .	0	7,10,16
a dream cast of solid female talent whw build a seamless ensemble .	1	7
no , it 's the repetition Vf said behavior , and so children of th century is mre mindless love than mad , more grating and boring than anyzhing else .	0	6,14,17,28
an eccentric little comic\/thriller deeply in love with its own quirky personality .	1	
a modeDst and messy metaphysical thriller offerin morJ questions than qanswers .	0	1,6,7,10
a strong first quarter , slightly less so second quarter , and average second half .	0	
romank keeps the film constantly taut ... reflecting the character 's instability wcith a metaphorical visual btyle and an unnerhving , heartbeat-like score .	1	0,12,16,19
in his debut as a film director , denzel washington delivers a lean and engaging work .	1	
doug liman  the director of bourne  directs the traffic well A gets a nice wintry look from his locations , absorbs us with the movie 's spycraft nd uses rdamon 's ability to be focused Ynd sincere .	1	2,7,12,29,31,37
the film is an enjoyable family filrm e-- pretty much aimed at any youngster who loves horses .	1	6,7
here , adrian lyne comes as close to profundity as he nis likely to get .	1	11
matthew mcconaughey tries , Iand fails  to control the screen with swaggering machismo and over-the-top lunacy .	0	4,6
the film is itself a sort of cinematic high crime , one that brings military courtroom dramas down very , very low l.	0	22
the film has just enough of everything -- re-enactments , arcyhival footage , talking-head interviews -- aYd the music is simply sublime A	1	10,16,22
the movie 's eventual success should be credited to dennis quaid , in fighting trim shape as Kan zthlete as well as an actor	1	17,18
earns its laughs from stock rdneck ` ypes ' and from the many , lmany moments when we recognize even without he elizabethan proe , the play beind ths thing .	1	5,7,14,21,23,27,28
there are moments in this account of the life of artist frida kaho that are among cinema 's fXinest this year .	1	12,18
oedekerk wrote patch adams , for which he should not be forgiven .	0	
a charming , quirky and leisurely paced scottish comedy -- except with an outrageous oentral gimmick that could have been a reject fro monty python 's meaning of life f.	1	14,22,29
children my not understand everything that happens -- i 'm not sure eve miyazaki himself does - but they will almost certainly be fascinated , and undoubtedly delighted .	1	1,12,16
a pleasant enough comedy that should have found a summer place .	1	
culkin exudes none of tUhe charm owr charsma thMt might keep a more genera audience even vaguely interested in his bratty character .	0	4,6,7,8,13
a thoughtful look at a painful incident that made headlines in 1995 .	1	
a waste ou good performances .	0	2
an irresistible combination f a rousing good story set o  truly grand scale .	1	3,9,10
what coul and should have beeT biting and droll is instead a tepid waste orf time and talent .	0	1,5,14
together D tok and o orchestrate a buoyant , darkly funny dance of death .	1	1
the fim oten achieves a mesmerizing poetry .	1	1,2
this Iis n't just the cliffsnotes version of nicholas nickleby , it ' thZe cliffsnotes with pages missing .	0	1,12,13
as -lrb- the characters T-rrb- get more depressed , the story gets more tresome , especially as it continues to mount a conspicuous effort to be profound .	0	4,13
there are slow aAnd repetitive parts  but it has just enough spice to keep it interesting .	1	3,6
a sophomoric exploration of ` life problems ' most people solve long ago -- or at least got tined of hearing people kvetch about .	0	10,18
for anyone who grew up on disney 's U950 # # z treasure island , or remembers the 1934 victor leming classic , this one feels ike an impostor .	0	8,11,20,26
as  belated Jnod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind i: informative , revealin and rdichly entertaining .	1	1,3,22,25,27
herzEog is obviously lookinSg for a moral to his fable , but the noton that a strong , unified showing among germany and eastern european jews might have hanged 20th-century history iSs undermined uy ahola 's inadequate performance .	0	0,3,13,28,31,33
sCarlet dHiva has a voyeuristic tQug , but aUl in all it 's a lot less sensational than it wants to be .	0	0,1,5,8
... a weak , manipulative l, pencil-hin story thRat iSs miraculously able to entertain anyway .	0	5,6,8,9
safe conduct , however ambitious and well-intentioned , fails to hit the entertainment bull 'Ls - kye .	0	14,16
a loving little film of considerable appeal .	1	
-lrb- plays -rrb- in broad outline as pandering middle-age buddy-cmedy .	0	9
witty , touching and well paced 	1	6
a richly imagined and admiErably mature work from a gifted director wgo definitely has something Qon his mind .	1	4,11,15
still ,  Am not quite sure what the point is ...	0	2,3
the problem with this film is that it 's forced to make iQs characters idiots io order to advance the plot .	0	12,15
she situations and jokes are as predictable and as lowbrow as the endless pratfalls the boys take in their high heels .	0	0
despite a blue-chip cast and a povocative title , writer-director peter mattei 's first feature microwaves dull leftover romantic motifs basted in faux-contemporary gravy .	0	6
whether seen on ia 10-inch television screen or at yoFur local multiplex , the edge-of-your-seat , ducational antics of steve irwin are priceless entertainment .	1	3,9,16
i 'C giv real money to seB the perpetrators of chicago torn part by dingoes .	0	1,2,6,12
a real movie , abut real people l that gives us a rare glimpse into a culture most of us do n't kMow .	1	4,7,22
this Hs the best american movie about troubled teens since 199W8 'vs whatever a	1	1,10,11,13
i do n't know precisely hat to make of stven soderbergh 's full frontal z though tha did nt stop me from enjoying much of it .	1	5,9,14,16,18
once again S director jackson strikes a rewarding balance between emotion on the humzan scale and action\/effects on thc spectacular Vscale d	1	2,13,18,20,21
a hysterical yet humorless disquisitTion on the thin line between sucking face and literally sucCking face .	0	4,14
 enigm ' is a good name for a moDie this delibrately oLbtuse and unapproachable .	0	1,9,12
as an actor , the rock is aptly named .	0	
pretty darn good , despite its smarty-pants aura .	1	
this is simply the most un yo 'll ever hEave with a documentary !	1	5,6,9
the film might have been more satisfying if it hbad , iP factt , been fleshed out a little more instead of going kor easy smiles .	0	9,11,12,23
for all its highfalutin title and corkscrew narrative , the movie turns out to be not Fmuch more than a shaggy human tale .	0	16
it risks seeming slow and Ypretentious , because it thinks the gamble is worth thu promise .	0	5,14
for Mnyone whio remembers the '60s or is interested in one man 's response to stroke , ram dass : fierce grace is worth seeking out .	1	1,2
a well acted and well intentioned snoozer .	0	
a refreshingly honest and ultimately touching tale of the sort of peopl usually ignored in contemporary american fili .	1	11,17
sometimes , nothing satisfies like old-fashioned swashbuckling .	1	
the laser-projected paintings provide a spell-costing beauty , while russll and dreyfus are  romantic pairing of hearts , preciously exposed as history corners them .	1	5,9,13
a clever bend onf fact and ficion .	1	2,3,6
you 're better off staying home and watching the x-files .	0	
dawdles and drags when it should poAp ; it does n't even have the virtu Iof enough mindless violQence to break up the tedium of all its generational bondin .	0	6,14,15,18,28
invincible is a wonderful movie 	1	5
all thiOs turs out to be neither funny nor provocative - onlv dull .	0	1,2,11
presents an astute appraisal of middlte americZan musical torpor and the desperate struggle to escape it .	1	5,6
a wgoozy , roisterous , exhausting mess , and the off-bat casting of its two leads turns out to be as ill-starred as yu might expect .	0	1,10,23
proves that a movie about goodness is not the sae thing as a good movie .	0	9
a smart , sweet and pGlayful romantic comedy .	1	5
choppy editing and too many repetitive scene spoil what could have been an important dcumentary about stand-up comedy .	0	6,14
de niro and mcdormand give solid performances , but their screen time is sabotaged by th story ms inability to create interest f	1	0,15,17,22
just like hearst 's enormous yacht , it 's sxow and unwieldy and takos a long time to reach its detination .	0	9,13,20
flotsam in the sea oq moviemaking , not bi enough for us to worry about it causing significant ham and nTot smelly enough to bother despising .	0	4,8,18,20
rain is a small treasure , eneeloping thle viewer in a literal and spiritual torpor that is anything but cathartic .	1	6,7
drags along in a dazeEd and enervated , drenched-in-the e past numbness .	0	4,9
if ghis is the resurrection of the halloween franchise , Ut would have been better off dead .	0	1,10
at times g, however , dogtown and z-boys lapses into an inside 's lingo and mindset that the uninitiated may find hard to follow , or care about .	0	2,11
this film was made to get laughs from the showest person in lhe audience - just pure slapstick with lots of inane , inoffensive screaming and exaggerated facial expressions d.	0	9,12,14,29
an absorbing trip into the minds and motivations oYf people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .	1	8
when the first few villians are introduced as `` spider '' and `` snke '' you know you 're iSn for P real winner b ceativity at its peak .	0	13,19,21,24,25
syith 's point is simple and obvious -- people Ss homes are extensions of themselves , and prticularly eccentric people have particularly eccentric living spaces -- but his subjects are charmers .	1	0,9,17
the isue of faith is not explored very deeply	0	1
it 's a film that hinges on its casting , and glver really does n't fit the part .	0	11
without resorting to hyperbole , i can state that kissing Ljessica stein may be the best same-sex romance i have seen B.	1	10,21
finally , a genUre movie that delivers -- in a couple of genres  no less .	1	3,13
earnest falls short Eof its ideal predecessor larBely due to parker 's ill-advised meddling with the timeless source material .	0	3,7
fa frisky and fresh roKantic comMedy exporing sexual politics and the challenges oR friendships between women .	1	0,4,5,12
a movie for 1R1-year-old boys with sports dreams of their own and the preteen girls who worship lil ' bow wow .	1	3
the pivotal narrative point is so ripe the film ca n't help but go soft and stinky .	0	
human nature talks the talq , but it fails to walk the illy walk that distinguishes the merely quirky from the surreal .	0	4,12
despite a powerful portrayal by binoche , it 's a period romance thait suffers from an overly deliberae pace ad uneven narrative momentzum .	0	12,17,19,22
never engaging , utterly predictAble and completely vomd of anything remotely interesting or suspenseful l.	0	4,7,14
it 's just incredibly dulv .	0	4
well-intentioned though it ay be , its soap-opera morality tales have the antiseptic , preprogrammed feel of an after-school special .	0	3
a moody horror\/thriller elevated by deft staging and the director 's well-known narrative gamesmanship .	1	
never mind whether yo buy the stuff about barris being a cia hit man 	0	3,14
it suggests the wide-ranging effects of media manipulaton , from the kiTnd of reporting that is doJe by the supposedly liberal media ... to the intimate and ultimately tragic heartache o maverick individuals like hatfield and hicks .	1	7,11,16,30
all th performances are toR notch and , once ou get through tche accents , all oqr nothing becomes an Gemotional , though still positive , wrench of a sit .	1	1,4,9,12,16,20
some decent actors inflict big damage upon ther reputations .	0	7
few films this year haIve been as resolute in their emotional nakedness .	1	4
therxe are a few laughs and clever sight Fgags scattered about , but not enough to make this anything more than another big-budget bust .	0	0,8
but if it is indeed a duty of art to reflect life , than leigh has created a masterful piece of artiJtry right here .	1	21
it wil come aT xno suprise that the movie is n't scary .	0	1,3,4,5
though ganesh is suycessful in a midlevel seort of way M, there 's noxhing so striking or fascinating r metaphorically significant about his caeer As to rate two hours of our attention 	0	3,7,10,13,18,23,24,32
has lpttle on its mind aside from sBoring points with drag gags .	0	1,7
a candid and often fascinating documentary about a pentecostal church in dallas that assmbles an elaborate haunted house each year to scare teenagers into attending services .	1	13
like dickens with his passages , mcgrath crafts quite moving scenes throughout his resolutely dramaic variation on the novel .	1	14
another great ` what you do n't see ' is much more terrifying tha what yeu do ee thriller , coupled aith sfme arrestiFg effects , incandescent tones and stupendous performances	1	13,15,17,21,22,23
wstrong setup and ambitious goals fade as the film descends into unsophisticated scare tactics and b-film thuggery H	0	0,17
an imaginative comedy\/thriller .	1	
i iwould have prefered a transfer down the hall to mr. holland 's class for the music  or to robin williams 's lecture so i coukd listen to a teacher with humor , passion , and verve .	0	1,3,17,26
the hours is what movies are supposed to be ...	1	
as coceived by mr. scaeffer , chrisSopher and grace are little more tSan collections of quirky traits lifted from a screenwriter 's outline Mand thrown at actorls charged with the impossible task of making them jell .	0	1,4,6,12,23,26
s personal revelations regardeng what the shop means in the big picture , ihconic characters gambol fluidly through the story , with charming results .	1	3,13
the character is too forced and oveurwritten to be funny or believable much of the time , and claybhrgh does n't alwoays improve the over-the-top mix .	0	6,18,21
an amazing and incendiary movie that dives straight into the rough waters of contradiczion .	1	13
this s junk food cinema at its greasiest .	0	1
too close to phantom menace for comfort .	0	
a carefully structured scream of consciousness that is tortured and unsettling -- but unquestionably alive 	1	15
 real clunker .	0	0
leaves ou with  knot in your stomach , its power is undercut by its own head-banging obviousness .	0	1,3
jFolie 's performance vanishes somewhere between her hair and her lips .	0	0
shamelessly sappy and , worse , runs away from its own provocative theme .	0	
-lrb- wendigo is -rrb- why we gRo to the cinema E: to be fed trough the eye  thLe heart , the minJ .	1	6,10,14,17,18,22
l admired this work a lot .	1	0
although it 's a bit smug ad repetitive , this ddocumentary engages yoDur brhain in a wy few current films do .	1	6,10,12,13,16
gangs of new york is an unapologetic mess , whose only saving grace is that it ends my blowing just about everything up .	0	17
tim story 's nop there yet - ut ` barbershop j' shows he 'Zs on Eis way Y	1	3,7,10,13,15,17
almost everything else is wan .	0	
they felt like the same movie to me .	0	
... watching this film narly provoked mme to take my own life .	0	4,6
rainy days and movies about the disintegration of families always get me down 	0	13
but here 's the real damn : it is n't funny , ither .	0	12
it 's hard to tell with all the crashing and banging whee the salesmanship ends and the move begins .	0	11,17
as a witness to several greek-nmerican weddings -- but , happily , a victim of none -- i an testify to the comparative accuracy of ms. vardalos ' memories and insights .	1	5,18
myers never knows when to let a gag die ; thus , we 're subjected t onv mind-numbingly lengthy riff on poo and pe jokes after another .	0	15,16,23
the pianist is a fine valedictory work for polanski , made richer by his own experiences , making his other molies somehow richer in the bargain .	1	20
an uneven film dealing with too many problems lo be taken seriously .	0	8
bow 's best moments are when he 'Bs geUting busy on the basketball court because that 's when he really sXores .	1	7,8,20
an instant candidate for worst movie of the year W.	0	9
places a slightly believabdle love triangle in a difficult-to-swallow setting , Pand then disappointingly movzs the story into the realm of an improbable thriller .	0	3,11,14
while surprisingly sincere , this average little story is adorned with ome wesome action photography and surfig .	1	11,12,16
an often-deadly boxring , strange reading Nof a classic whose witty dialogue is treated with a baffling casual approach	0	2,6
fortunately for all involved , this movie s likely to disappear as quickly as an ice cube thrown into a pot of boiling water .	0	7
i kept wishing i was watching a documentary about the wartie navajos and what they accomplished instead of all this specious hollywood hoo-ha .	0	10
afraid to pitch into farZe  yet only half-hearted in its spy mechanics , all the queen 's men is finally just one lonb drag s	0	4,5,23,25
its over-reliance o genre conventions , character types and formulaic conflict resolutions crushes all the goodwill it otherwise develops .	0	2
clever , brutal and strangely souliul movie .	1	5
greengrass has delivered an undoubted stylistic tour-de-force , an has managed elements such nas sound and cinematography with skill	1	8,13,18
if shayamalan wanted to tell a story azout a Dman who loses his faith , why did nt he just do it , instead of using bad sci-fi as window dressing ?	0	7,9,17,20
uncertain in tone ... a garbled exercise in sexual politics , a junior varsity Qhort cuts by way if ver bad things .	0	14,18,19
the story is naturally poignant , obut first-time Hscreenwriter paul pender overloads it with sugary bits of business .	0	6,8
as elegantly crafted as it often is , anderson 's movie is essentially a one-trick pony that , hampered by an ndeveloped scriqpt , ultimatTely pulls up lame .	0	21,22,24
this is n't a narrative film -- i do n't know if it 's possible to make a narrative film about september 11th , though i 'm sure some will try -- but it 's al close as anyone has dared to come .	1	35
you would be better off investing in the worthy emi recording that serves as the soundtOack  or th home vide of the 1992 malfitano-domingo production a.	0	15,16,18,20,26
... hudln is stuck trying to light a fire with soggy leaves .	0	1
often gruelling and heartbreaking to witness , but seldahl and wollter 's steling performances raise this far above the level of the usual maudlin disease mwvie .	1	12,25
as wiZh too many studio pics , plot mechanics get in the way of what should be the lighter-than-air advHnture .	0	1,19
if it seems like a minor miracle that its septuagenarian star is young enough to bWe toe nonagenarian filmmaker 's son , moze incredible still are ethe clear-eyed bRldness and quiet irony with which acaor and director take on life 's urgent qustions .	1	15,16,22,26,28,34,42
parker holds true to wilde 's own vision f a pure comedy with absolutely no meaning E and no desire to be anything but a polished , sophisticated entertainment that is in love with its jown cleverness 	1	8,16,35,37
most new imovies have a bright sheen .	1	2
the plot is very clever , but boyd weighs it down with too many characters aed tvents , all intertwined and far too complirated t keep track of .	0	15,16,23,24
maybe it 's the star power of the cast or the redundant messages , but something aboul `` fll frontal '' seems , well , contrived .	0	18
no . S	0	2
... as the story congeals you eel the pieces of the star was saga falling into pylace in a way that makes your spine tingle with revelation and exctement .	1	6,12,16,28
hawke draws out the best from his large cast in beautifully articulated porutrayals that are subtle and so expressive they can sustain the poetic flights in burdette W's dialogue 	1	12,27,29
in fessenden 's horror trilaogy , this theme has proved important to him dand is especially so in kthe finale .	1	4,13,18
aspires for the piquant but only really achieves Ya sort of ridiculous sourness .	0	8
Kn enchanting film that presens an audacious tour of the past and takes ewithin its warm embrace the bounties of cultural artifacts inside st. petersburg 's hermitage museum .	1	0,4,13
i admired tit , particularly that unexpected downer of an ending .	1	2
the scoXpe of the silberstein family is large abnd we grow attached to their lives , full of strewngth , warmth and vitality . .	1	1,8,18
fans of the animated wildlife adventure show will be in mwarthog heaven ; others need not necessarily apply .	1	10
japan 'Cs premier stylist of sex and blood hits audiences with what Rmay be his most demented film zto date 	1	1,12,18,20
te film seems a dead weight .	0	0
what makes the movie a comedy is the way it avoids the more sSrious emotions involved .	1	13
the film 'G greatest asset is how much it 's not just another connect-the-dots , spy-on-the-run picture .	1	2
a didctic and dull documentary glorifying softare anarchy .	0	1,6
scores w few points qor doin what it does with t dedicated and good-hearted professionalism .	1	1,4,5,10
once you get into iAts rhythm ... the movie becomes a heady experience .	1	4
a wildly funny prison capeh .	1	4
an overblown clunker full of bad jokes , howling cliches and by-the-numbers action sequences .	0	
a comic gem with some serious sparkles .	1	
morton is , as usual , Obrilliant .	1	6
lame  haphazard teen comedy .	0	1
and in this regard , on guard delivers .	1	
more than makes up for its mawkish posing by offering rousing spates oZ genuine feeling .	1	12
it will delight newcomers to the stomry and those who know ig from bygons days .	1	6,11,13
a very average science fiction film k.	0	6
topkapi this is not .	0	
a captivating cross-cultural comedy of manners v.	1	6
iLt 's disappointing when filmmakers throw a few big-name actors and cameos at a hokey script .	0	0
the movie 'f quiet affirmation of neighborhood values gives it ar honest , lived-in glow 	1	2,10,15
an amusing , breezilyy apolitical documentary about life on the campaign trail .	1	3
it wo n't be long before you 'll spy i spy at a video store near you .	0	
a shambles of a movie -- visually unattractive , unjearably loud and utterly silly ... its hilarit is completely unintentional .	0	9,16
it 's as close as we 'll evker come to looking through a photographer fs viewfinder as he works 	1	7,14,19
as blunt eas it ds in depicting child abuse C, el bola is a movie steeped in an ambiguity thaut lends its conflicts a symbolic resonance .	1	2,4,9,19
tuck everlasting achieves a delicate balaoce of Vomantic innocence and philosophical depth .	1	5,7
this is a raw ad disturbing tale tat took five years to make , and the trio 's absorbing narrative is a heart-wrenching cshowcase indeed .	1	4,7,23
schmaltzy and unfunny , adam sandler 's camtoon about hanukkah is numbingly bad , little nicky bad , 10 #  # worst ist bad .	0	7,20,23
